song_title,artist,release,track_uri,spotify_id,duration,explicit,popularity,is_popular,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
クロノスタシス,BUMP OF CHICKEN,4/11/2022,6Pd73yNBtoVpTRM6xLwOGp,6Pd73yNBtoVpTRM6xLwOGp,339870,FALSE,64,0,single,0.699,0.738,0,-7.487,1,0.0259,0.0963,5.42E-05,0.163,0.671,120.001,4
KANASHIBARI,RADWIMPS,4/18/2023,4zJEGkmkmA4orRkMdzimRu,4zJEGkmkmA4orRkMdzimRu,297692,FALSE,63,0,single,0.573,0.796,1,-3.065,1,0.0323,0.0426,0,0.321,0.556,130.057,4
RADWIMPS 4 ~おかずのごはん~,RADWIMPS,12/6/2006,45Qz90khfSW8AnaH9vNg5j,45Qz90khfSW8AnaH9vNg5j,190453,FALSE,64,0,album,0.599,0.961,8,-2.843,1,0.0464,0.000138,4.49E-06,0.122,0.794,130.049,4
沈香学,ZUTOMAYO,6/6/2023,2fJbss5uUmmBqn7qFkmyWj,2fJbss5uUmmBqn7qFkmyWj,230373,FALSE,55,1,album,0.667,0.899,2,-2.988,1,0.0671,0.418,0,0.0967,0.826,140.954,4
深海,Mr.Children,6/24/1996,60ba7YZ3yqbCDGAkPNXzBh,60ba7YZ3yqbCDGAkPNXzBh,328173,FALSE,63,0,album,0.555,0.852,7,-5.094,1,0.0375,0.0417,0,0.2,0.7,125.898,4
Case,Creepy Nuts,9/1/2021,3bbIIVIwBoLqVcLebiEJFo,3bbIIVIwBoLqVcLebiEJFo,236840,FALSE,64,0,album,0.669,0.928,11,-2.926,0,0.0699,0.252,0,0.0686,0.963,174.004,4
沈香学,ZUTOMAYO,6/6/2023,5nnIVX0gjyABWN0JYlNOUE,5nnIVX0gjyABWN0JYlNOUE,253133,FALSE,54,1,album,0.634,0.979,7,-2.061,0,0.121,0.363,1.57E-06,0.354,0.651,142.043,4
CHOSYOKU,Macaroni Empitsu,12/7/2017,24WOKllIT2yySSqtcTFmMf,24WOKllIT2yySSqtcTFmMf,231406,FALSE,63,0,album,0.519,0.895,6,-3.656,0,0.0527,0.00658,0,0.246,0.739,164.846,4
沈香学,ZUTOMAYO,6/6/2023,7rzoBRR4LbJZH5t7Q6qeTn,7rzoBRR4LbJZH5t7Q6qeTn,254533,FALSE,54,1,album,0.724,0.925,10,-2.092,1,0.12,0.441,0,0.0527,0.91,130.977,4
見っけ,SPITZ,10/9/2019,29RAzfejW1O69okBQXibca,29RAzfejW1O69okBQXibca,204466,FALSE,62,0,album,0.56,0.846,2,-4.054,1,0.03,0.224,0,0.148,0.565,102.045,4
壱,Yuuri,1/12/2022,6T8eKlvqWuPKJT7euIqoxX,6T8eKlvqWuPKJT7euIqoxX,208400,FALSE,64,0,album,0.446,0.706,1,-5.447,1,0.033,0.163,0,0.11,0.445,179.906,4
CYCLE HIT 2006-2017 Spitz Complete Single Collection,SPITZ,7/5/2017,6o6XNRr7tosVpTk6Ijuzbf,6o6XNRr7tosVpTk6Ijuzbf,249506,FALSE,62,0,compilation,0.554,0.837,5,-2.992,1,0.0357,0.0192,0.0104,0.273,0.649,123.999,4
沈香学,ZUTOMAYO,6/6/2023,2N8W5kn5G3dw3sF0PhYrBo,2N8W5kn5G3dw3sF0PhYrBo,260665,FALSE,53,1,album,0.627,0.868,5,-3.148,1,0.0395,0.531,0,0.148,0.789,91.023,4
evergreen,My Little Lover,12/5/1995,4QXpGTmnWwftsbcSVhBeAm,4QXpGTmnWwftsbcSVhBeAm,310120,FALSE,63,0,album,0.546,0.621,1,-8.48,0,0.0241,0.0101,0.000766,0.0974,0.488,99.028,4
CEREMONY,King Gnu,1/15/2020,5vsM9UppL2iTgOfenMB6Gz,5vsM9UppL2iTgOfenMB6Gz,260893,FALSE,64,0,album,0.475,0.841,1,-2.94,1,0.0446,0.0711,0,0.357,0.469,79.936,4
あっ、ども。はじめまして。,GReeeeN,1/1/2007,7iXHLtPosbHvglVSJ4rxLq,7iXHLtPosbHvglVSJ4rxLq,236253,FALSE,63,0,album,0.505,0.791,8,-3.729,1,0.0308,0.0839,0,0.187,0.425,169.964,4
THE BOOK,YOASOBI,1/6/2021,465JzFiajJO59sUrDFsxdC,465JzFiajJO59sUrDFsxdC,271440,FALSE,67,0,album,0.682,0.669,2,-4.741,1,0.0275,0.283,1.00E-06,0.145,0.831,81.999,4
カブトムシ,aiko,11/17/1999,2Os0vzke5CakbU3dkSHckx,2Os0vzke5CakbU3dkSHckx,313066,FALSE,63,0,single,0.5,0.475,0,-4.834,0,0.0268,0.111,0,0.28,0.255,149.096,4
blues,back number,11/21/2012,7f9DsQEsIoeTwKxV6shsom,7f9DsQEsIoeTwKxV6shsom,253306,FALSE,63,0,album,0.446,0.72,9,-2.9,1,0.0329,0.103,0,0.307,0.524,152.075,4
沈香学,ZUTOMAYO,6/6/2023,5znJrB6cvS8lffgUFnNETf,5znJrB6cvS8lffgUFnNETf,246293,FALSE,52,1,album,0.74,0.892,0,-2.515,0,0.0492,0.148,0,0.0847,0.938,115.933,4
沈香学,ZUTOMAYO,6/6/2023,4LY14hiDbbGGkwcF0Y9EhS,4LY14hiDbbGGkwcF0Y9EhS,247813,FALSE,52,1,album,0.518,0.778,0,-3.69,1,0.0669,0.206,1.02E-05,0.106,0.744,168.147,4
ウタの歌 ONE PIECE FILM RED,Ado,8/9/2022,2JPT05xVbGuIkAc0LNRo3s,2JPT05xVbGuIkAc0LNRo3s,272466,FALSE,63,0,album,0.441,0.717,1,-3.979,0,0.0359,0.159,0,0.125,0.233,139.987,4
ANTI ANTI GENERATION,RADWIMPS,12/12/2018,2ntXQnx4ZUraj1u5Hwqjem,2ntXQnx4ZUraj1u5Hwqjem,389466,FALSE,62,0,album,0.626,0.399,0,-7.304,1,0.0363,0.594,0,0.101,0.184,109.916,4
KOMEGUNY,Kome Kome Club,1987,4lPEdvGVptFXUMk8DKMLnF,4lPEdvGVptFXUMk8DKMLnF,246840,FALSE,62,0,album,0.708,0.649,11,-11.854,1,0.0312,0.117,0.00515,0.145,0.969,137.213,4
Longiness,SugLawd Familiar,10/21/2020,6xf2KSaajcQyIUNESVYhzO,6xf2KSaajcQyIUNESVYhzO,187741,FALSE,63,0,single,0.794,0.56,7,-5.776,1,0.183,0.342,0,0.0799,0.424,87.003,4
musiQ,ORANGE RANGE,12/1/2004,5h5ACEliQ9toZ3fJwVc09f,5h5ACEliQ9toZ3fJwVc09f,253720,FALSE,62,0,album,0.413,0.792,0,-4.548,1,0.0632,0.349,0,0.0992,0.526,183.699,4
LOVE ALL SERVE ALL,Fujii Kaze,3/23/2022,7dNxxkapvf5eRkw24PHSpy,7dNxxkapvf5eRkw24PHSpy,259026,FALSE,63,0,album,0.707,0.759,7,-7.955,1,0.0329,0.00346,3.82E-05,0.116,0.646,129.982,4
Tree,SEKAI NO OWARI,1/14/2015,7facNrW6VRW8s3ICZ8G1uW,7facNrW6VRW8s3ICZ8G1uW,291346,FALSE,64,0,album,0.492,0.937,4,-3.496,1,0.0554,0.0257,0.0164,0.185,0.458,134.978,4
沈香学,ZUTOMAYO,6/6/2023,2D9YnRZA1cZMfWbrr5RBqu,2D9YnRZA1cZMfWbrr5RBqu,235733,FALSE,50,1,album,0.758,0.701,0,-4.119,1,0.0339,0.455,1.89E-05,0.184,0.811,103.967,4
BOY,King Gnu,10/15/2021,3oQaOjaIYPsnJbGNzXcIID,3oQaOjaIYPsnJbGNzXcIID,231385,FALSE,66,0,single,0.619,0.802,0,-6.618,1,0.0629,0.0831,0,0.361,0.535,109.982,4
綺羅キラー,ZUTOMAYO,12/15/2022,2ZaTpgdhU8MKpiujnBGPoa,2ZaTpgdhU8MKpiujnBGPoa,253066,FALSE,66,0,single,0.634,0.977,7,-2.078,0,0.118,0.372,1.07E-06,0.35,0.672,142.048,4
沈香学,ZUTOMAYO,6/6/2023,6KB2OPefadupVDnVNYq23A,6KB2OPefadupVDnVNYq23A,249800,FALSE,50,1,album,0.702,0.927,7,-2.59,0,0.0831,0.364,1.32E-06,0.337,0.917,127.965,4
沈香学,ZUTOMAYO,6/6/2023,26JBXxRY8pzS65aFbyOl8k,26JBXxRY8pzS65aFbyOl8k,254773,FALSE,49,1,album,0.745,0.815,11,-3.231,0,0.0517,0.267,0,0.0749,0.691,116.974,4
恋だろ,wacci,4/15/2022,0ir7DGXo3hxaPa82h1vrOj,0ir7DGXo3hxaPa82h1vrOj,282426,FALSE,63,0,single,0.599,0.546,4,-6.795,1,0.0333,0.17,0,0.113,0.336,143.91,4
あっ、ども。おひさしぶりです。,GReeeeN,1/1/2008,7ztdl6cnbJgHRdMkKldkts,7ztdl6cnbJgHRdMkKldkts,271160,FALSE,63,0,album,0.641,0.618,0,-4.269,1,0.0259,0.0932,0,0.155,0.338,90.032,4
沈香学,ZUTOMAYO,6/6/2023,1fMqXaqP3EhRWQdzxAaZqi,1fMqXaqP3EhRWQdzxAaZqi,254826,FALSE,49,1,album,0.68,0.947,9,-2.808,0,0.0833,0.165,3.12E-06,0.316,0.761,150.999,4
喜劇,Gen Hoshino,4/8/2022,6pllZAdgBf4QTcFUrF3DzL,6pllZAdgBf4QTcFUrF3DzL,230666,FALSE,62,0,single,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01E-06,0.358,0.715,87.917,4
沈香学,ZUTOMAYO,6/6/2023,65k4LHIBkkImqlDj6My8K7,65k4LHIBkkImqlDj6My8K7,258466,FALSE,49,1,album,0.667,0.929,5,-3.168,1,0.0453,0.355,3.01E-06,0.158,0.873,105.973,4
海のまにまに,YOASOBI,11/18/2022,0loZ1KfQSLJxYR0Y7dImKN,0loZ1KfQSLJxYR0Y7dImKN,255918,FALSE,67,0,single,0.818,0.456,11,-5.254,0,0.0448,0.385,3.49E-05,0.0655,0.742,97.947,4
HELP EVER HURT NEVER,Fujii Kaze,5/20/2020,2Nl3vx5qRnATIckVRZxb4T,2Nl3vx5qRnATIckVRZxb4T,320640,FALSE,63,0,album,0.633,0.729,7,-7.113,1,0.13,0.394,0.000164,0.144,0.69,89.851,4
THE BOOK,YOASOBI,1/6/2021,5D9MPWdY2hjSeTIGE5n5kv,5D9MPWdY2hjSeTIGE5n5kv,243613,FALSE,65,0,album,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21E-06,0.146,0.679,100.016,4
ニュー・マイ・ノーマル,Mrs. GREEN APPLE,3/18/2022,12fFNgW4IoYQdRCfqCPk9d,12fFNgW4IoYQdRCfqCPk9d,244338,FALSE,63,0,single,0.404,0.832,1,-2.87,1,0.0541,0.0032,0,0.0805,0.603,172.98,4
Slow & Easy,HIRAIDAI,5/6/2015,3awymLmIrvn9lkJeFpmRSf,3awymLmIrvn9lkJeFpmRSf,255026,FALSE,62,0,album,0.472,0.465,11,-6.124,1,0.0279,0.776,0,0.168,0.377,78.007,4
THE BOOK,YOASOBI,1/6/2021,398dL22bDbKbAmiOnPaq7o,398dL22bDbKbAmiOnPaq7o,256773,FALSE,73,0,album,0.748,0.661,5,-6.702,1,0.0334,0.157,0.00102,0.101,0.743,90.003,4
Editorial,OFFICIAL HIGE DANDISM,8/18/2021,6wDntdm888mDo458RaYjGl,6wDntdm888mDo458RaYjGl,241680,FALSE,63,0,album,0.346,0.901,1,-4.617,1,0.12,0.0103,0,0.358,0.434,199.934,4
オリオンブルー (Special Edition),Uru,3/18/2020,2AVbKUuvvzbPK6NIZZZvcY,2AVbKUuvvzbPK6NIZZZvcY,316453,FALSE,63,0,album,0.511,0.502,7,-4.953,1,0.0355,0.683,0,0.107,0.254,146.604,4
THE BOOK,YOASOBI,1/6/2021,5ptl2PXkiSth54HCuGO7vN,5ptl2PXkiSth54HCuGO7vN,240746,FALSE,70,0,album,0.534,0.794,8,-3.738,1,0.0402,0.334,0.00093,0.159,0.711,179.976,4
残機,ZUTOMAYO,10/18/2022,1XeOqgzh2fZhmgxnmyiIJ8,1XeOqgzh2fZhmgxnmyiIJ8,230066,FALSE,68,0,single,0.667,0.903,2,-2.965,1,0.0732,0.403,0,0.119,0.849,140.981,4
怪盗,back number,5/24/2021,10Eyo4juZQFthKqlJgGMdp,10Eyo4juZQFthKqlJgGMdp,196226,FALSE,62,0,single,0.636,0.847,7,-2.093,1,0.037,0.407,0,0.295,0.8,114.028,4
MAGIC,back number,3/27/2019,7hIfpcdUZcyCKHYy8gp49E,7hIfpcdUZcyCKHYy8gp49E,325040,FALSE,63,0,album,0.329,0.811,3,-3.276,1,0.063,0.00634,0,0.306,0.395,119.961,3
サニーボトル,Saucy Dog,7/6/2022,4n1x8gmuHKOJ1BNFnBsgTh,4n1x8gmuHKOJ1BNFnBsgTh,259351,FALSE,62,0,album,0.51,0.563,7,-7.686,1,0.0303,0.563,2.24E-05,0.12,0.593,164.058,4
三原色,YOASOBI,7/2/2021,3FUCuf498nFHJXFYR1V9Bd,3FUCuf498nFHJXFYR1V9Bd,224066,FALSE,65,0,single,0.443,0.893,5,-3.496,0,0.154,0.128,0,0.328,0.826,127.999,4
Everybody!!,WANIMA,1/17/2018,4Ybp3UvVXvraRNwOCWnrNq,4Ybp3UvVXvraRNwOCWnrNq,219530,FALSE,62,0,album,0.562,0.935,8,-2.365,1,0.0525,0.00419,0,0.322,0.655,97.513,4
LEO-NiNE,LiSA,10/14/2020,0qMip0B2D4ePEjBJvAtYre,0qMip0B2D4ePEjBJvAtYre,237586,FALSE,77,0,album,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13E-05,0.0796,0.263,134.938,4
BOLERO,Mr.Children,3/5/1997,5EjvlyjMwqmabXgFDD8D2x,5EjvlyjMwqmabXgFDD8D2x,269866,FALSE,62,0,album,0.594,0.852,4,-5.652,1,0.0291,0.142,0,0.358,0.781,135.06,4
Smile Again,BE:FIRST,4/26/2023,1XOFm0r3HBeVKfCL0cCKBv,1XOFm0r3HBeVKfCL0cCKBv,257665,FALSE,62,0,single,0.662,0.839,1,-5.436,1,0.0512,0.00764,2.32E-05,0.0323,0.574,89.962,4
青梅,Creep Hyp,5/31/2023,0D0RLKxs1x9BfEnaFUfKCl,0D0RLKxs1x9BfEnaFUfKCl,191235,FALSE,62,0,single,0.76,0.606,11,-5.998,1,0.035,0.0949,0,0.0921,0.904,133.001,4
MAGIC,back number,3/27/2019,25uNN8plmZmN5wBd4F7vEw,25uNN8plmZmN5wBd4F7vEw,211213,FALSE,62,0,album,0.524,0.925,0,-3.203,0,0.143,0.00358,0,0.0485,0.584,145.114,4
ウタの歌 ONE PIECE FILM RED,Ado,8/9/2022,5hL1l3xsH0ZyKl8yUI6woj,5hL1l3xsH0ZyKl8yUI6woj,195226,FALSE,62,0,album,0.669,0.934,5,-3.948,0,0.0653,0.073,0,0.123,0.175,129.974,4
BLOOM SQUAD,BLOOM VASE,12/19/2020,0eQkbjPz6eQvhI3sfpshVK,0eQkbjPz6eQvhI3sfpshVK,159040,TRUE,63,0,album,0.756,0.726,7,-5.388,1,0.0489,0.034,0.000455,0.119,0.792,123.98,4
you,Chippoke Ohashi,10/13/2021,6qn31XzTa6YKXs5FZpAPgP,6qn31XzTa6YKXs5FZpAPgP,171546,FALSE,63,0,album,0.725,0.75,11,-5.694,1,0.0772,0.0242,0,0.101,0.888,101.19,4
BOOTLEG,Kenshi Yonezu,11/1/2017,7AqUE5AY514dbzeOAfJRa0,7AqUE5AY514dbzeOAfJRa0,243813,FALSE,66,0,album,0.679,0.931,1,-3.74,0,0.0474,0.00466,0,0.0652,0.962,121.001,4
Attitude,Mrs. GREEN APPLE,10/1/2019,7zbsxhqTb3yDICWuNBCodY,7zbsxhqTb3yDICWuNBCodY,228600,FALSE,62,0,album,0.655,0.792,2,-2.453,1,0.0722,0.0246,0,0.0805,0.793,140.016,4
たましいの居場所,Macaroni Empitsu,6/17/2022,5D16E22MJJyKesh9PrJf2L,5D16E22MJJyKesh9PrJf2L,201535,FALSE,62,0,single,0.643,0.827,0,-4.531,1,0.0357,0.223,0,0.0848,0.731,103.434,4
Distance,Hikaru Utada,3/28/2001,3ZNeHexG9hUvduqJlywq0g,3ZNeHexG9hUvduqJlywq0g,308466,FALSE,63,0,album,0.722,0.884,4,-3.593,0,0.0656,0.0378,0,0.219,0.647,103.962,4
LOVE ALL SERVE ALL,Fujii Kaze,3/23/2022,3OdkC5pG8vc26S26qHyBo8,3OdkC5pG8vc26S26qHyBo8,225920,FALSE,63,0,album,0.663,0.731,1,-7.335,1,0.0338,0.00892,0.0502,0.293,0.356,97.025,4
紫苑,Saucy Dog,10/4/2022,4dFGAtzdQ0C7WowKPZXc8J,4dFGAtzdQ0C7WowKPZXc8J,324698,FALSE,62,0,single,0.545,0.523,0,-6.242,1,0.0263,0.514,0,0.138,0.244,83.906,4
幻燈,ヨルシカ,4/5/2023,0DygiZzrBa3T4DaOEQSMrf,0DygiZzrBa3T4DaOEQSMrf,252786,FALSE,64,0,album,0.663,0.467,0,-8.549,1,0.0317,0.844,3.72E-06,0.102,0.449,143.974,4
祈り花,HIRAIDAI,10/19/2011,5G24eB35Ucu4A8MPKLNV9B,5G24eB35Ucu4A8MPKLNV9B,263480,FALSE,61,0,single,0.413,0.706,8,-2.416,1,0.0369,0.202,0,0.147,0.58,87.503,4
弐,Yuuri,3/29/2023,4GLeHXOyA4gdTzxp5VxTu5,4GLeHXOyA4gdTzxp5VxTu5,198893,FALSE,63,0,album,0.65,0.729,5,-5.289,1,0.0344,0.0698,4.27E-05,0.31,0.575,117.021,4
アタシは問題作,Ado,2/20/2023,2CzFckH57NqbC4n0VZDLLB,2CzFckH57NqbC4n0VZDLLB,194515,FALSE,62,0,single,0.744,0.879,7,-5.248,1,0.245,0.00538,0,0.318,0.677,149.997,4
不思議,Gen Hoshino,4/27/2021,6NKn02oJDkUkRa9IHbMe3n,6NKn02oJDkUkRa9IHbMe3n,290000,FALSE,62,0,single,0.753,0.574,3,-4.57,1,0.0483,0.0512,3.71E-06,0.141,0.527,89.024,4
Atomic Heart,Mr.Children,9/1/1994,1MbgBrof1GjPcylNJeeO1x,1MbgBrof1GjPcylNJeeO1x,344906,FALSE,61,0,album,0.612,0.664,4,-6.525,1,0.0267,0.158,0,0.278,0.662,119.822,4
それを愛と呼ぶなら,Uru,4/24/2022,3ibqi5ANZtNI7QXOgUnFsL,3ibqi5ANZtNI7QXOgUnFsL,294666,FALSE,62,0,single,0.493,0.527,10,-5.126,1,0.0342,0.729,0,0.0989,0.452,169.974,4
EARTH,SEKAI NO OWARI,4/7/2010,1A3x1gGA0CrYEizjjyyFGd,1A3x1gGA0CrYEizjjyyFGd,337133,FALSE,62,0,album,0.484,0.867,11,-5.13,0,0.0542,0.000726,1.68E-06,0.0764,0.572,170.072,4
CAN'T BUY MY LOVE,YUI,4/4/2007,6PBBGlTEVfUyfnmemrnhbp,6PBBGlTEVfUyfnmemrnhbp,209973,FALSE,62,0,album,0.599,0.906,5,-2.899,1,0.032,0.245,0.000182,0.265,0.648,109.198,4
愛の波,Macaroni Empitsu,4/22/2023,2pitZk9jjMrkHVHgtEyx12,2pitZk9jjMrkHVHgtEyx12,223263,FALSE,61,0,single,0.518,0.69,1,-4.873,1,0.0357,0.0131,0,0.207,0.721,145.957,4
置き手紙,Vaundy,11/28/2022,30qO2rZlw1ZTLWOpCGuuGI,30qO2rZlw1ZTLWOpCGuuGI,239072,FALSE,63,0,single,0.663,0.614,4,-5.571,1,0.0419,0.00769,0,0.314,0.534,140.014,4
瞳へ落ちるよレコード,Aimyon,8/17/2022,5okAqlWhkOADHjd61PKslW,5okAqlWhkOADHjd61PKslW,207600,FALSE,61,0,album,0.58,0.483,1,-6.475,1,0.0273,0.666,8.74E-05,0.113,0.458,77.984,4
Fallin,Shota Shimizu,5/31/2023,13LEi43b0Jl5AFRqPACiCg,13LEi43b0Jl5AFRqPACiCg,232060,FALSE,62,0,single,0.672,0.541,11,-7.515,1,0.0348,0.151,0,0.17,0.453,151.985,4
シャンデリア,back number,12/9/2015,1WutVejYvP7220sofj3xId,1WutVejYvP7220sofj3xId,286760,FALSE,62,0,album,0.582,0.774,1,-3.931,1,0.031,0.00758,0,0.0722,0.704,101.101,4
ミスター,YOASOBI,2/16/2022,2YbNZLoiREBYZo4HeKB8Np,2YbNZLoiREBYZo4HeKB8Np,187000,FALSE,66,0,single,0.732,0.933,1,-3.51,0,0.0548,0.0674,3.67E-05,0.202,0.611,119.971,4
Everybody!!,WANIMA,1/17/2018,6ahKnsl2tuTCyaBwt45WAz,6ahKnsl2tuTCyaBwt45WAz,169697,FALSE,61,0,album,0.593,0.91,0,-2.84,1,0.0605,0.00289,0,0.212,0.678,129.384,4
スーパースター,back number,10/26/2011,1FDrCBlNru2OrVXePw1BFQ,1FDrCBlNru2OrVXePw1BFQ,196800,FALSE,62,0,album,0.557,0.874,11,-3.46,1,0.0529,0.00208,0,0.0885,0.443,120.003,4
Grower,Awesome City Club,2/10/2021,0XZyF9lv6diMt4bxThOL0h,0XZyF9lv6diMt4bxThOL0h,251533,FALSE,62,0,album,0.448,0.447,6,-7.161,0,0.045,0.234,0,0.382,0.299,78.861,4
Hug,空音,8/21/2019,4cHB6U8fasfxq7XD8uNxuK,4cHB6U8fasfxq7XD8uNxuK,184728,FALSE,62,0,single,0.727,0.83,1,-3.129,0,0.164,0.871,0,0.0907,0.839,91.859,4
THE BOOK 2,YOASOBI,12/1/2021,2cBAc8f0ueFKSXGQRJRsyN,2cBAc8f0ueFKSXGQRJRsyN,218853,FALSE,61,0,album,0.668,0.814,8,-3.732,1,0.0287,0.109,0,0.119,0.584,99.98,4
愛していると言ってくれ オリジナル・サウンドトラック,DREAMS COME TRUE,1995,0kI1eqATzXs5ztZ0nJtQMa,0kI1eqATzXs5ztZ0nJtQMa,204466,FALSE,61,0,album,0.466,0.341,1,-11.915,1,0.0272,0.504,0,0.126,0.284,83.863,4
瞬間的シックスセンス,Aimyon,2/13/2019,2tgWF9EZzqiq4Qzdzeow1A,2tgWF9EZzqiq4Qzdzeow1A,181226,FALSE,61,0,album,0.568,0.802,8,-4.5,1,0.0317,0.0814,2.17E-06,0.14,0.562,124.147,4
Traveler,OFFICIAL HIGE DANDISM,9/11/2019,2yozZfRYHP7Elsymghu5t3,2yozZfRYHP7Elsymghu5t3,280856,FALSE,62,0,album,0.547,0.577,5,-6.087,1,0.0336,0.0152,0,0.109,0.494,164.032,4
青と夏,Mrs. GREEN APPLE,7/12/2018,0a3587n25Xhw098UeEbeJq,0a3587n25Xhw098UeEbeJq,270506,FALSE,62,0,single,0.31,0.887,4,-1.654,1,0.0463,0.00184,0,0.291,0.745,184.91,4
グラデーション,SUPER BEAVER,4/1/2023,5jWH9i9C8haNGbyEm9vFHg,5jWH9i9C8haNGbyEm9vFHg,240533,FALSE,61,0,single,0.477,0.973,6,-2.66,1,0.127,0.0189,0,0.113,0.456,177.937,4
ひみつスタジオ,SPITZ,5/17/2023,5lGNDmdvtbvwaXLkalxA9r,5lGNDmdvtbvwaXLkalxA9r,214920,FALSE,61,0,album,0.528,0.717,3,-4.337,1,0.029,0.338,0,0.0967,0.643,116.08,4
開幕宣言,Novelbright,4/26/2021,6sElEqOIGENWjpxGFeo5ct,6sElEqOIGENWjpxGFeo5ct,312053,FALSE,62,0,album,0.504,0.645,6,-3.244,1,0.0352,0.432,0,0.231,0.473,77.959,4
明日に向かって走れ-月夜の歌-,Elephant Kashimashi,1997,0wMfMGp7nz7JMNw7tei9f5,0wMfMGp7nz7JMNw7tei9f5,252706,FALSE,61,0,album,0.576,0.632,7,-8.226,1,0.0335,0.0945,0,0.333,0.577,116.01,4
Pale Blue,Kenshi Yonezu,6/16/2021,3tw4Jysd48kMcKsdnGYLee,3tw4Jysd48kMcKsdnGYLee,180760,FALSE,66,0,single,0.807,0.653,2,-6.308,1,0.0443,0.0349,9.08E-06,0.111,0.939,119.019,4
踊り場から愛を込めて,Creep Hyp,9/8/2010,6mm6cSYXSSIChoblz9Fjwn,6mm6cSYXSSIChoblz9Fjwn,197026,FALSE,61,0,album,0.483,0.938,2,-3.086,1,0.205,0.0211,6.54E-05,0.0653,0.439,158.183,4
瞳惚れ,Vaundy,10/28/2022,7ImXxPecExYBbjmDEvdd4z,7ImXxPecExYBbjmDEvdd4z,257687,FALSE,62,0,single,0.837,0.9,11,-4.466,0,0.0897,0.124,0,0.252,0.66,109.961,4
pink blue,Ryokuoushoku Shakai,5/17/2023,1VRwCezjpvjnCrab92b1dk,1VRwCezjpvjnCrab92b1dk,236413,FALSE,62,0,album,0.477,0.933,10,-1.866,1,0.061,0.00455,1.22E-06,0.142,0.634,168.05,4
シャンデリア,back number,12/9/2015,3hBAYbAECEix9raaTq8S3H,3hBAYbAECEix9raaTq8S3H,269786,FALSE,61,0,album,0.431,0.598,7,-3.733,1,0.0296,0.209,0,0.218,0.356,76.18,4
Traveler,OFFICIAL HIGE DANDISM,9/11/2019,3S3DDZrPOYTirleXRyHnNM,3S3DDZrPOYTirleXRyHnNM,299164,FALSE,62,0,album,0.541,0.8,6,-3.687,1,0.0382,0.0442,0,0.398,0.56,129.939,4
リベリオン,Ado,9/18/2022,3AchaKyy2z6K85YGR729JQ,3AchaKyy2z6K85YGR729JQ,178064,FALSE,61,0,single,0.519,0.923,1,-2.638,1,0.127,0.00475,0,0.349,0.581,177.78,4
狂言,Ado,1/26/2022,0871AdnvzzSGr5XdTJaDHC,0871AdnvzzSGr5XdTJaDHC,210346,FALSE,61,0,album,0.709,0.962,1,-0.753,1,0.106,0.153,1.77E-06,0.621,0.767,128.013,4
それを愛と呼ぶなら - From THE FIRST TAKE,Uru,6/7/2023,5zGQuUi6IKIX0mICeOgzp2,5zGQuUi6IKIX0mICeOgzp2,296946,FALSE,43,1,single,0.524,0.307,10,-7.911,1,0.0383,0.94,0,0.132,0.552,165.316,4
BOOTLEG,Kenshi Yonezu,11/1/2017,3KnURrjsXA0TDce8N7iOwz,3KnURrjsXA0TDce8N7iOwz,332186,FALSE,65,0,album,0.522,0.597,4,-4.883,1,0.0295,0.345,0,0.103,0.387,80.952,4
I believe in you,Takaya Kawasaki,3/14/2018,56Cdqx7BdhEsUUMctdORvU,56Cdqx7BdhEsUUMctdORvU,313877,FALSE,61,0,album,0.602,0.3,9,-6.686,1,0.0295,0.81,0,0.107,0.432,133.825,4
きらり,Fujii Kaze,5/3/2021,3ciqhcLmXP4hVGBD98QlEj,3ciqhcLmXP4hVGBD98QlEj,231882,FALSE,63,0,single,0.746,0.764,2,-6.833,1,0.0462,0.00803,0,0.357,0.701,116.982,4
MAGIC,B'z,11/18/2009,3IYcbagYZ9z1Svaw8B33Pd,3IYcbagYZ9z1Svaw8B33Pd,249796,FALSE,62,0,album,0.564,0.94,7,-3.132,1,0.0677,0.0988,1.09E-05,0.108,0.613,109.03,4
振り子 - From THE FIRST TAKE,Uru,6/7/2023,504dWxwTo8f502R1DgV26A,504dWxwTo8f502R1DgV26A,249826,FALSE,41,1,single,0.498,0.286,9,-8.203,1,0.0327,0.915,7.77E-06,0.0935,0.384,137.782,4
THE BOOK,YOASOBI,1/6/2021,08YwAPnX8sygJUXG9rvhDv,08YwAPnX8sygJUXG9rvhDv,198600,FALSE,66,0,album,0.687,0.873,8,-3.852,1,0.0335,0.0545,0,0.318,0.884,130.024,4
POP CUBE,imase,11/9/2022,5SWxyVd5Q5c1jzPpdL9olt,5SWxyVd5Q5c1jzPpdL9olt,175600,FALSE,65,0,album,0.851,0.567,5,-5.54,1,0.0426,0.36,1.32E-06,0.124,0.578,94.013,4
ウエディング,音田 雅則,10/25/2022,3ZtHtqqSEKd8EcggroTfZU,3ZtHtqqSEKd8EcggroTfZU,318586,FALSE,62,0,single,0.596,0.466,3,-6.665,1,0.0252,0.349,0,0.0897,0.448,136.012,4
